0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 61
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 121
-2 , -10 , -12 , -4 , 9 , 1 , -1 , -2 , 177
-1 , 0 , 2 , -1 , -7 , 0 , -4 , -1 , 236
-1 , -5 , -7 , -5 , 2 , 4 , -6 , -1 , 293
-4 , -1 , 0 , -2 , -1 , 2 , -3 , -3 , 350
-2 , -1 , 3 , 7 , 11 , -2 , -1 , -2 , 408
0 , -5 , -11 , -1 , -7 , -4 , -2 , -2 , 464
-1 , 1 , 3 , 3 , 12 , -2 , -2 , -2 , 522
1 , 2 , -2 , 0 , 1 , 3 , -3 , -1 , 578
-6 , -8 , -3 , -4 , -6 , -1 , 0 , -1 , 634
1 , 4 , 6 , -5 , -17 , -6 , -7 , -3 , 690
1 , 0 , -1 , 5 , 3 , -4 , 2 , -2 , 745
0 , 4 , -2 , -4 , -7 , 0 , 0 , 2 , 804
-4 , 2 , 2 , 5 , -1 , 1 , -3 , -1 , 859
0 , 1 , -1 , 1 , 1 , -1 , 0 , 0 , 916
0 , 1 , 0 , -4 , -11 , -4 , 0 , -2 , 973
0 , -4 , -7 , 1 , 3 , 0 , -2 , 0 , 1032
-1 , -2 , 1 , 3 , 4 , -1 , -2 , -1 , 1089
-1 , 1 , -1 , -3 , -1 , -1 , -3 , -3 , 1146
1 , -1 , 0 , -1 , 2 , 0 , 1 , 1 , 1204
-1 , 0 , 0 , 0 , -3 , -1 , -1 , -3 , 1262
4 , -2 , 1 , 3 , 42 , -1 , 1 , 0 , 1319
-3 , -6 , -2 , -4 , -14 , -2 , -4 , -2 , 1376
0 , 2 , 4 , -3 , 2 , -1 , -1 , -2 , 1434
-2 , -4 , -6 , 2 , 5 , -3 , -2 , -1 , 1493
-1 , -2 , 2 , 1 , -2 , -9 , -2 , -2 , 1550
-1 , -1 , -2 , 0 , 6 , 1 , -3 , -1 , 1607
-1 , -1 , -2 , 1 , 4 , -3 , 4 , -3 , 1664
-1 , -2 , 1 , -2 , -16 , -3 , 1 , 1 , 1723
-2 , -3 , -2 , -4 , -6 , -5 , -2 , 0 , 1778
-1 , -3 , -4 , 0 , 4 , 3 , 1 , 0 , 1835
-1 , -3 , 2 , 2 , 8 , -2 , 0 , -1 , 1895
-2 , -2 , -4 , -6 , -18 , -3 , -4 , -3 , 1953
-3 , 0 , 0 , -1 , -17 , -6 , -1 , -2 , 2009
-3 , -2 , 1 , -1 , -5 , 3 , -2 , -2 , 2067
-1 , -1 , 0 , 0 , 2 , -23 , -9 , -3 , 2125
-1 , 0 , 0 , 1 , 2 , 7 , 4 , -1 , 2183
0 , -4 , 0 , -1 , -1 , -3 , -5 , -1 , 2240
-1 , -4 , 0 , 6 , 24 , 3 , -2 , 0 , 2296
1 , 3 , 2 , 7 , 22 , 3 , 1 , 0 , 2355
0 , 1 , -1 , 3 , 5 , -9 , -1 , 0 , 2414
1 , 3 , 0 , -6 , -2 , -6 , -3 , -2 , 2473
1 , -2 , -2 , 9 , 9 , -3 , -2 , -3 , 2530
-2 , -3 , 0 , 8 , 8 , -1 , 0 , -1 , 2589
0 , -1 , -1 , -4 , -10 , 1 , 5 , 2 , 2647
-1 , 0 , 0 , -10 , -8 , 2 , -3 , -1 , 2707
-1 , 1 , -3 , 6 , 2 , -1 , -2 , -1 , 2762
1 , -1 , 0 , 0 , 13 , 0 , 3 , -1 , 2821
0 , -1 , -3 , -3 , -4 , -3 , -1 , -3 , 2879
-2 , -5 , 3 , 2 , 3 , -5 , -4 , 0 , 2938
-3 , 0 , 0 , -4 , -6 , -1 , 0 , -2 , 2995
1 , -2 , -2 , 0 , -7 , 6 , 3 , 1 , 3053
-1 , -3 , -2 , -6 , 2 , -2 , 0 , -2 , 3113
-2 , -3 , -5 , 13 , 1 , 1 , -2 , -1 , 3172
1 , 1 , 2 , -5 , -17 , 0 , -1 , 0 , 3229
-1 , -4 , -3 , -1 , -2 , 0 , -1 , 0 , 3287
0 , -4 , -6 , 1 , 6 , -2 , 4 , 3 , 3346
0 , -2 , -1 , -2 , 3 , 6 , 5 , 0 , 3406
0 , 0 , 0 , -2 , -4 , 0 , -1 , -2 , 3463
1 , -2 , -1 , 0 , 11 , 5 , 2 , -1 , 3521
-2 , -2 , -5 , -2 , -9 , -2 , -1 , -2 , 3580
-3 , -1 , -2 , -1 , 8 , -19 , -8 , -2 , 3640
2 , 2 , 0 , -6 , -8 , 0 , -1 , 1 , 3700
1 , 0 , 0 , 2 , 12 , -5 , 0 , -2 , 3760
-2 , -2 , 1 , -8 , -14 , 4 , 0 , -5 , 3818
-5 , -2 , -2 , 3 , -3 , 2 , -4 , -7 , 3875
0 , 0 , -2 , 0 , 7 , 0 , 3 , 1 , 3932
-2 , -1 , -1 , -5 , -6 , -4 , -2 , -1 , 3991
-1 , -5 , -4 , -1 , 2 , -6 , -8 , -2 , 4049
-2 , -3 , -2 , 0 , 3 , -5 , -1 , 0 , 4106
-1 , -1 , -1 , -2 , -3 , -1 , -5 , -3 , 4164
-2 , 1 , -1 , -1 , -2 , -3 , 0 , 0 , 4224
-3 , -1 , -6 , 0 , -1 , -9 , -7 , -5 , 4284
-3 , -1 , -1 , 5 , 13 , -4 , -2 , -2 , 4341
-1 , -3 , -1 , -3 , -7 , -14 , -6 , 0 , 4399
-1 , -1 , -1 , 0 , 0 , 0 , -3 , 0 , 4456
-1 , -1 , 2 , 0 , -4 , 3 , 0 , -2 , 4516
-2 , -5 , -3 , -3 , -6 , -2 , -3 , -5 , 4573
-1 , 0 , -2 , -4 , -9 , 1 , -1 , -2 , 4632
3 , 1 , 1 , -2 , 3 , 6 , 2 , 6 , 4692
-4 , -3 , -4 , 0 , 7 , -1 , -1 , 0 , 4750
0 , 1 , -1 , -8 , -8 , 0 , -2 , 1 , 4809
-2 , 0 , 1 , 0 , -6 , 1 , -1 , -3 , 4866
0 , -1 , -4 , -4 , -1 , -1 , 0 , 2 , 4924
1 , -1 , 1 , -3 , -11 , 2 , -2 , -1 , 4981
-2 , -1 , 2 , 1 , -1 , 4 , 1 , 1 , 5039
2 , -3 , -2 , 3 , 4 , 28 , 4 , 4 , 5098
-3 , 0 , 0 , -3 , 6 , -2 , 2 , -3 , 5155
1 , 1 , 6 , 7 , 13 , 16 , 2 , -1 , 5212
-3 , -2 , -2 , -4 , -6 , -13 , -7 , -4 , 5271
-4 , -4 , -6 , -17 , 3 , -2 , -3 , -6 , 5329
-3 , 2 , -1 , -15 , 14 , 7 , 4 , -1 , 5386
0 , -3 , 0 , 48 , -24 , -20 , -7 , 5 , 5443
-1 , -3 , -2 , -15 , -6 , -3 , -2 , -5 , 5504
-1 , 0 , -3 , -6 , 4 , -6 , 6 , 3 , 5563
-1 , -1 , -1 , -3 , 2 , 5 , 0 , -3 , 5620
0 , -2 , -2 , 8 , -7 , 6 , 0 , 1 , 5677
-1 , -1 , -1 , 3 , -1 , 8 , 0 , 2 , 5736
-1 , -2 , 0 , 1 , -5 , 3 , -2 , -1 , 5796
-2 , 1 , 0 , 2 , -17 , -22 , -13 , -3 , 5855
-1 , -1 , 0 , -5 , -10 , 0 , -2 , -4 , 5912
-2 , -1 , -1 , -1 , 2 , 2 , 2 , 0 , 5971
-2 , -1 , -1 , 11 , 11 , 3 , 5 , -1 , 6029
1 , -2 , -2 , -4 , -20 , 2 , 0 , 3 , 6087
-1 , 2 , -1 , 0 , 3 , 6 , 1 , 0 , 6148
-3 , -6 , -3 , -2 , -7 , -5 , 4 , -5 , 6206
-3 , 0 , -1 , 1 , -7 , -19 , -16 , -3 , 6263
0 , 0 , -5 , -4 , 6 , 7 , 1 , 0 , 6321
1 , 1 , 1 , -15 , -5 , 5 , 6 , 2 , 6382
1 , -1 , -3 , 3 , -7 , -5 , -1 , -1 , 6439
-2 , 2 , 3 , 2 , 5 , 8 , 2 , -3 , 6497
1 , -3 , 2 , 0 , 2 , 5 , -3 , -4 , 6555
-1 , -2 , 1 , -2 , -1 , 6 , -2 , -4 , 6616
3 , 3 , 3 , -1 , 16 , 24 , 10 , 3 , 6674
0 , 3 , -1 , -1 , -3 , 7 , -2 , -5 , 6731
-1 , -2 , -8 , 2 , -3 , -1 , 2 , -3 , 6789
-2 , -3 , -6 , 4 , -2 , -5 , 0 , -1 , 6846
-1 , -1 , 2 , 3 , 1 , 9 , -4 , -5 , 6904
0 , -1 , -1 , -1 , -8 , -2 , 1 , -1 , 6962
1 , -2 , -2 , 3 , 4 , 0 , -3 , 0 , 7020
-2 , -3 , 0 , 0 , -7 , -1 , 1 , -7 , 7078
-1 , 0 , 0 , -2 , 6 , -1 , 1 , -1 , 7138
-1 , 1 , 0 , -1 , -9 , -6 , -2 , -4 , 7196
-1 , -2 , -1 , -3 , -4 , 2 , 4 , 0 , 7254
-2 , -3 , 2 , 0 , -7 , -6 , 1 , -1 , 7312
-1 , 2 , 6 , -2 , -13 , -2 , 0 , -4 , 7372
-1 , -2 , -4 , 11 , -1 , 7 , 1 , -1 , 7431
-1 , -3 , 0 , -8 , -2 , 14 , 4 , -3 , 7489
-2 , 0 , -1 , 8 , -9 , 5 , -2 , 1 , 7550
-1 , -5 , -3 , -2 , 2 , 4 , 2 , 2 , 7610
-1 , -3 , -1 , -1 , 7 , 0 , -2 , 1 , 7669
-3 , -2 , 2 , -2 , -7 , 7 , 0 , -2 , 7726
-2 , -1 , -1 , -3 , 8 , 4 , -1 , -4 , 7783
-4 , -2 , -1 , 1 , 4 , 0 , -3 , -3 , 7844
0 , -2 , 2 , -6 , 2 , 7 , 1 , -1 , 7901
0 , 0 , 0 , 4 , 4 , 4 , 3 , 1 , 7964
1 , -1 , -3 , 1 , 4 , -3 , -4 , -2 , 8028
-2 , -2 , 0 , -1 , 15 , 2 , 2 , -4 , 8086
0 , -1 , 1 , 0 , -7 , 0 , -3 , 1 , 8145
-1 , -2 , 0 , -3 , -13 , 3 , -1 , -3 , 8202
-2 , 1 , 2 , 2 , -3 , -3 , -3 , -1 , 8261
-1 , -1 , -1 , -3 , 8 , -1 , 0 , -2 , 8319
-2 , -1 , 0 , -3 , -7 , -4 , 1 , 0 , 8377
1 , -1 , -1 , -7 , 4 , 0 , 2 , 0 , 8438
-3 , 0 , -4 , -6 , 8 , 2 , 1 , -1 , 8496
-5 , -1 , 0 , -1 , -8 , -6 , -4 , -8 , 8554
-2 , -7 , -11 , -12 , 10 , -6 , -3 , 2 , 8615
-1 , -1 , 1 , 3 , -13 , -6 , 1 , -1 , 8674
-1 , -3 , -4 , -11 , -14 , -3 , -1 , -2 , 8731
1 , 0 , 1 , -2 , 2 , -1 , -2 , -1 , 8790
0 , -3 , -3 , 2 , 3 , 7 , 1 , 0 , 8850
-1 , -1 , -3 , -1 , 20 , 5 , 1 , -1 , 8910
-3 , -2 , -2 , -11 , -10 , -1 , 1 , -2 , 8967
1 , 1 , 0 , -8 , 8 , 1 , 5 , 0 , 9026
0 , -3 , -5 , -4 , -21 , -14 , -5 , -2 , 9083
-3 , -3 , -1 , 1 , -7 , 4 , 3 , -2 , 9142
-1 , 1 , -2 , 1 , 4 , -4 , 0 , -3 , 9200
-4 , -1 , -1 , -4 , -5 , -46 , -13 , -4 , 9259
2 , -1 , -4 , -1 , 20 , 4 , 2 , 3 , 9318
0 , -1 , -1 , 2 , 15 , 2 , 4 , -2 , 9376
-1 , -3 , -1 , -1 , 22 , -3 , 1 , -2 , 9433
1 , 0 , 1 , -5 , -6 , 2 , -2 , -2 , 9492
-2 , -2 , 0 , -14 , -4 , -23 , -6 , -3 , 9551
-3 , 0 , -1 , -12 , 25 , 5 , -3 , -1 , 9612
-2 , -2 , 0 , -5 , 14 , 1 , -1 , -1 , 9670
0 , -1 , -1 , -8 , -2 , 11 , -1 , -2 , 9731
-3 , -4 , -3 , -4 , -5 , -5 , -2 , 1 , 9789
-3 , -2 , -4 , -1 , 3 , -3 , 3 , 0 , 9850
-3 , -3 , -4 , 3 , 0 , 6 , 1 , -9 , 9907
-4 , -6 , -3 , -1 , 4 , 7 , 0 , -1 , 9966
1 , -3 , -6 , 12 , -2 , -2 , -1 , 3 , 10024
-3 , -2 , -4 , 5 , 5 , 4 , -5 , -4 , 10084
-3 , -2 , 0 , 0 , -8 , -2 , -5 , -8 , 10145
0 , 3 , -1 , -7 , -7 , 15 , 2 , -7 , 10202
4 , 2 , 2 , 3 , 1 , 2 , 5 , 2 , 10260
-6 , 1 , -2 , -5 , -10 , -17 , -5 , 4 , 10319
1 , 1 , 1 , -1 , -2 , 12 , 3 , 1 , 10377
-1 , -2 , 1 , -2 , 2 , -5 , 1 , -3 , 10434
-2 , -4 , -5 , 3 , 0 , 6 , -3 , 1 , 10493
4 , 1 , -6 , -2 , 1 , -5 , 2 , 7 , 10550
-5 , -1 , -1 , -1 , 8 , 8 , -2 , -8 , 10611
-9 , -2 , 1 , -2 , 1 , 3 , -2 , -9 , 10671
-3 , -3 , -1 , -2 , 1 , 5 , 0 , -6 , 10730
13 , -1 , -2 , 3 , 2 , 6 , 3 , 18 , 10787
-6 , -3 , 0 , -2 , -2 , 0 , -1 , -3 , 10847
-1 , -2 , -5 , -2 , -3 , 2 , -2 , 0 , 10908
-2 , -5 , -4 , -9 , 1 , -6 , -3 , -2 , 10968
-3 , -1 , 1 , 28 , -7 , -46 , -5 , -2 , 11025
-3 , -3 , -4 , -15 , -4 , 6 , -1 , 0 , 11084
-4 , -2 , 0 , -2 , -4 , 2 , 0 , -4 , 11144
-3 , -1 , -6 , -11 , 10 , 1 , 5 , -4 , 11205
-7 , -3 , 2 , -2 , -4 , -14 , -10 , -9 , 11267
-3 , 0 , 3 , -3 , -5 , -17 , -1 , 0 , 11324
0 , -5 , -3 , 14 , -6 , -3 , 0 , 4 , 11383
-4 , 1 , 0 , -9 , 8 , 6 , 5 , -1 , 11442
-9 , -4 , -5 , -5 , 0 , -13 , -10 , -12 , 11502
-1 , 1 , 2 , -1 , -2 , 3 , 2 , 2 , 11564
-10 , -3 , -4 , -12 , -2 , -4 , -1 , -11 , 11623
1 , -4 , 0 , 21 , 0 , -4 , -3 , 0 , 11684
-10 , -3 , -3 , 27 , 0 , 3 , 1 , -3 , 11745
-2 , -1 , 6 , 17 , 8 , 4 , -2 , -6 , 11806
-7 , -1 , 3 , 2 , 3 , -5 , -5 , -13 , 11864
-6 , -3 , 3 , -6 , -7 , -30 , -14 , -8 , 11923
-3 , -3 , 1 , 1 , -3 , 8 , 2 , -7 , 11985
-1 , -1 , -6 , 7 , 2 , -5 , -2 , 5 , 12044
-3 , 0 , -1 , -14 , 4 , -4 , 1 , -4 , 12105
-1 , -1 , 0 , 5 , -3 , -22 , 1 , -3 , 12167
1 , 0 , -1 , 8 , -4 , -5 , -1 , -2 , 12227
6 , -1 , -7 , -8 , -2 , -3 , 1 , 8 , 12290
-4 , -2 , 5 , -5 , 1 , 6 , 2 , -3 , 12353
-13 , -3 , 0 , 4 , 2 , -5 , -3 , -12 , 12411
-3 , -3 , -3 , 6 , 2 , 14 , 5 , -2 , 12472
-2 , -1 , -2 , 30 , -3 , 0 , -3 , -4 , 12531
-1 , -2 , -1 , -3 , 0 , 1 , -2 , -3 , 12592
2 , -1 , -4 , -10 , 1 , -3 , -1 , 3 , 12656
0 , -3 , -1 , -29 , -3 , -4 , -2 , 3 , 12715
-2 , 0 , -2 , -10 , -2 , -14 , -1 , -7 , 12773
-2 , -3 , -4 , 0 , 0 , 29 , 7 , -3 , 12832
-2 , -4 , 0 , -8 , -1 , 1 , -1 , 5 , 12891
-1 , 1 , 0 , 14 , -2 , 2 , 4 , -5 , 12951
10 , 0 , -1 , -8 , -1 , 0 , -5 , 5 , 13012
-5 , 2 , 2 , 9 , -3 , -1 , -2 , -3 , 13071
-2 , -1 , -2 , 13 , -4 , 5 , 2 , -4 , 13135
-1 , -4 , -2 , -2 , -1 , -7 , -3 , -7 , 13196
3 , 1 , 2 , 0 , -4 , 6 , -5 , 2 , 13255
15 , -1 , -4 , 6 , 0 , -1 , -3 , 1 , 13314
0 , 1 , 1 , 2 , -8 , -9 , -4 , 1 , 13374
-4 , -4 , -2 , -2 , -10 , -68 , -21 , 1 , 13437
3 , 0 , -3 , -1 , 11 , 18 , 2 , 2 , 13499
2 , 0 , -1 , -1 , -1 , -19 , 3 , 9 , 13562
-7 , -5 , -6 , -22 , 1 , 2 , 4 , -10 , 13620
1 , 2 , 1 , 5 , -2 , 30 , 8 , 10 , 13679
-3 , -4 , -4 , -14 , -8 , -37 , -8 , -4 , 13740
-3 , 0 , -1 , -3 , 6 , 10 , 0 , 3 , 13801
5 , -1 , -2 , -5 , -6 , -15 , -10 , -12 , 13861
5 , -1 , -3 , -2 , 9 , 6 , 5 , 7 , 13920
-4 , -1 , 1 , 4 , 0 , -2 , -2 , -10 , 13981
-10 , -4 , -1 , -7 , 2 , -8 , -4 , -4 , 14039
0 , -2 , -1 , 5 , -1 , -27 , -9 , 1 , 14100
2 , -1 , 0 , -33 , -2 , -9 , -2 , -2 , 14161
-1 , 0 , -1 , 7 , -1 , 2 , 1 , -6 , 14221
-3 , 0 , -8 , -2 , -1 , 5 , -3 , -8 , 14281
2 , -2 , 11 , 4 , 8 , 12 , 0 , 0 , 14342
-2 , -2 , -1 , -3 , -2 , -16 , 0 , 5 , 14402
-1 , -1 , -3 , -2 , -7 , -15 , -4 , -3 , 14464
-6 , -3 , -2 , -1 , 3 , 4 , -1 , 2 , 14526
-8 , -5 , 0 , 2 , -1 , 13 , -1 , -9 , 14585
-2 , 0 , 2 , -4 , -9 , -33 , -10 , -3 , 14645
1 , 0 , 0 , -7 , 7 , 7 , -2 , -5 , 14705
-3 , -4 , -4 , 1 , -2 , 30 , 4 , -5 , 14766
0 , 0 , 1 , -2 , -5 , 17 , 11 , 11 , 14825
-2 , -1 , -2 , -10 , -6 , -5 , -1 , -3 , 14884
-2 , -2 , -1 , -7 , -4 , -2 , -5 , -1 , 14945
-3 , -2 , -2 , 1 , -1 , -5 , -2 , -5 , 15008
-6 , -1 , -1 , 5 , -2 , -4 , -4 , -4 , 15070
1 , -1 , 1 , -1 , 2 , -27 , -10 , -7 , 15130
6 , 3 , 1 , -4 , -3 , -3 , -2 , -3 , 15190
-6 , -4 , -4 , 0 , 1 , -3 , -2 , -7 , 15253
-5 , -1 , -2 , -3 , -6 , -3 , -6 , -4 , 15312
-4 , -2 , -3 , -4 , -5 , -5 , -1 , 0 , 15372
-3 , -2 , -1 , -2 , 0 , -2 , -4 , 6 , 15476
6 , 0 , 0 , 0 , -5 , 3 , 1 , 1 , 15539
-5 , -4 , 0 , 20 , 1 , -14 , -4 , -1 , 15602
-6 , -3 , 2 , 1 , -1 , -8 , -3 , -4 , 15661
-9 , -3 , -2 , -7 , -2 , -21 , -4 , -14 , 15720
-1 , 1 , 0 , 0 , -8 , -10 , -7 , -2 , 15781
2 , -2 , -4 , 12 , 10 , 20 , 10 , 6 , 15840
1 , -1 , 1 , -2 , 0 , -1 , 3 , 3 , 15902
-3 , 0 , 0 , -7 , -1 , -2 , 0 , -1 , 15966
-5 , -1 , 3 , 7 , -2 , 1 , 1 , -2 , 16026
1 , 2 , -10 , 1 , -6 , -8 , -4 , -3 , 16085
-4 , -2 , -9 , -3 , 4 , 2 , 2 , -5 , 16144
4 , 0 , 4 , 1 , 0 , -36 , -11 , 6 , 16208
-11 , -3 , -1 , -5 , 3 , 3 , -5 , -9 , 16267
-6 , -5 , -3 , -33 , -8 , -7 , -7 , -3 , 16327
-12 , -7 , -6 , -14 , -6 , -10 , -6 , -11 , 16391
1 , -1 , -1 , -17 , -2 , 10 , 1 , 3 , 16451
0 , -3 , -6 , -6 , 1 , -1 , -2 , -1 , 16511
1 , -1 , -2 , -2 , 3 , 20 , 6 , 6 , 16571
3 , 0 , 0 , 0 , -4 , 1 , -1 , 2 , 16635
-3 , -5 , -2 , -2 , -2 , 6 , -2 , -3 , 16695
-7 , -1 , 2 , 0 , -3 , -4 , -4 , -9 , 16753
-5 , -3 , -2 , 2 , 2 , -9 , -9 , -5 , 16812
0 , 0 , -3 , 0 , 0 , -6 , 2 , -3 , 16872
2 , -2 , -2 , 3 , 0 , 7 , 2 , 6 , 16936
2 , -3 , 0 , 0 , 3 , -31 , -10 , 4 , 16996
-8 , 0 , -1 , -4 , -9 , -22 , -4 , -9 , 17055
8 , 0 , 0 , 6 , 10 , 39 , 9 , 10 , 17115
-7 , 0 , 1 , 5 , -2 , 1 , -3 , -2 , 17177
-4 , -4 , -2 , -3 , 3 , -5 , -5 , -1 , 17236
2 , 1 , -2 , -3 , -4 , -2 , 2 , 1 , 17296
1 , 0 , -1 , 9 , 7 , -1 , -2 , 0 , 17357
5 , 0 , -2 , -18 , -5 , 14 , 8 , 1 , 17418
0 , 0 , 1 , -13 , -5 , -9 , -4 , 1 , 17478
-1 , -1 , -1 , -4 , 2 , 17 , 3 , -2 , 17538
-2 , -4 , -4 , -4 , -8 , -39 , -14 , 8 , 17600
-1 , -1 , -2 , 1 , 1 , -1 , -2 , -2 , 17661
-1 , -3 , -3 , -1 , -4 , -3 , -3 , -1 , 17727
-4 , 0 , -2 , 2 , -2 , 10 , -2 , 2 , 17801
-6 , 0 , 3 , -4 , -5 , -10 , -5 , -7 , 17862
-10 , -3 , -4 , 0 , 2 , 0 , -2 , -6 , 17923
-5 , 2 , 0 , -2 , 0 , 17 , -1 , -5 , 17984
-7 , 1 , 3 , 0 , 2 , 0 , -4 , -9 , 18043
-2 , -1 , 3 , -1 , -9 , -12 , -7 , -5 , 18108
6 , 2 , 1 , -1 , -2 , -21 , 0 , 2 , 18167
3 , 0 , 0 , 2 , 1 , 1 , -4 , 9 , 18228
1 , -1 , 0 , 0 , 1 , -5 , 1 , -19 , 18291
-4 , -2 , -3 , -1 , 1 , 39 , 6 , 0 , 18351
0 , 0 , 3 , 0 , -1 , -10 , -8 , 7 , 18413
2 , 0 , -2 , 3 , -1 , 17 , 3 , 2 , 18473
5 , -2 , -1 , -1 , -4 , -37 , -12 , 2 , 18533
1 , 0 , -3 , 0 , 0 , -6 , 1 , 1 , 18595
-3 , 0 , 4 , 0 , 4 , 7 , 2 , -9 , 18657
-4 , -2 , -1 , 3 , -1 , 8 , -2 , 6 , 18718
2 , 0 , -1 , -1 , 4 , 12 , 7 , 5 , 18782
2 , -3 , -1 , -3 , -4 , 7 , 0 , 5 , 18849
-2 , 1 , 0 , 1 , -1 , -18 , -4 , -3 , 18911
-3 , -3 , -2 , 3 , 1 , 19 , 3 , -2 , 18971
-1 , -3 , -8 , -8 , -13 , -43 , -13 , -1 , 19032
4 , 1 , -1 , -4 , -8 , -5 , -4 , -3 , 19093
2 , -1 , 1 , 4 , 15 , -1 , -3 , -3 , 19156
1 , 1 , 1 , -2 , 1 , 6 , -1 , -6 , 19217
-5 , -2 , -1 , 1 , -1 , -2 , 2 , -5 , 19277
7 , 3 , -1 , 0 , -5 , -6 , -4 , 5 , 19339
1 , -1 , 1 , -1 , -2 , 9 , 2 , 2 , 19401
-1 , 2 , 1 , 1 , 7 , 16 , 7 , 4 , 19463
-1 , -3 , -4 , -3 , -7 , -2 , 0 , 0 , 19524
-2 , -3 , -1 , 2 , -2 , 2 , 1 , -1 , 19582
0 , 0 , 1 , 0 , 5 , 1 , -4 , -1 , 19642
0 , -1 , -2 , 2 , 2 , -5 , 0 , 2 , 19703
-1 , -1 , 1 , 0 , 3 , -1 , -1 , -2 , 19767
-1 , 0 , 1 , -3 , -14 , -4 , -2 , -2 , 19830
-1 , -1 , -2 , -1 , -1 , 5 , -1 , -3 , 19895
-1 , -2 , -1 , 0 , 0 , -10 , 1 , 0 , 19964
1 , 0 , -2 , -3 , -11 , -5 , 0 , 0 , 20025
0 , 0 , -1 , 2 , 7 , 0 , -6 , -1 , 20086
-3 , -3 , -2 , 1 , 4 , 4 , -2 , 0 , 20145
-1 , -1 , 0 , 1 , 2 , -1 , -2 , 1 , 20205
-2 , -3 , -2 , -1 , -1 , -5 , -3 , 2 , 20266
-1 , -2 , -2 , -1 , 2 , 6 , 0 , 5 , 20327
-1 , 0 , 1 , -2 , -5 , -19 , -2 , 2 , 20389
-12 , -6 , -7 , -2 , -2 , 5 , -4 , -10 , 20448
-6 , -1 , 1 , 0 , -1 , 1 , 1 , 0 , 20510
1 , 1 , 1 , 2 , 2 , -7 , -2 , 0 , 20571
-2 , -2 , -3 , 0 , -4 , 3 , -2 , -5 , 20633
-4 , -2 , 2 , 5 , -7 , -17 , -6 , -7 , 20692
-1 , -2 , 1 , 3 , 5 , 9 , 2 , 2 , 20753
